"doi","publication_date","title","biod","citeulike","crossref","scopus","pubmed","researchblogging","nature","bloglines","postgenomic","facebook","twitter","wikipedia","scienceseeker","counter_html","counter_pdf","counter_xml","counter","pmc_html","pmc_pdf","pmc","mendeley_readers","mendeley_groups","mendeley","comments","comment_replies","trackbacks","f1000","article_type"
"10.1371/journal.pbio.0050156",2007-06-19,"Evolution of Symbiotic Bacteria in the Distal Human Intestine",0,12,97,119,77,0,0,0,0,0,2,1,0,14594,4464,117,19175,2498,1452,3950,179,0,179,1,0,0,0,"Research Article"
"10.1371/journal.pbio.0050157",2007-06-05,"Projected Impacts of Climate and Land-Use Change on the Global Diversity of Birds",0,2,121,112,37,0,0,0,2,0,5,0,0,19783,5322,121,25226,617,272,889,134,0,134,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050158",2007-06-05,"Higher-Order Oligomerization Targets Plasma Membrane Proteins and HIV Gag to Exosomes",0,0,49,44,38,0,0,0,0,0,0,0,0,5312,1831,58,7201,1557,447,2004,51,0,51,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050159",2007-06-12,"An Integrated Gene Regulatory Network Controls Stem Cell Proliferation in Teeth",0,3,44,30,27,0,0,0,0,0,0,0,0,5575,1981,80,7636,1502,1047,2549,33,0,33,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050160",2007-06-05,"Evidence That a RecQ Helicase Slows Senescence by Resolving Recombining Telomeres",0,2,15,8,21,0,0,0,0,0,0,0,0,6810,945,46,7801,453,195,648,28,0,28,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050161",2007-05-22,"Centrioles Position the Nucleus and One Another",0,0,0,0,0,0,0,0,0,0,0,0,0,5669,585,73,6327,996,42,1038,8,0,8,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050162",2007-06-12,"Graduate Students Take to the Field in Kâ12 Education",0,3,0,0,0,0,0,0,0,0,0,0,0,1414,307,31,1752,89,40,129,12,0,12,0,0,0,0,"Community Page"
"10.1371/journal.pbio.0050163",2007-05-29,"All ? Cells Contribute Equally to Islet Growth and Maintenance",0,0,61,84,47,0,0,0,0,0,0,0,0,5629,2250,72,7951,971,606,1577,24,0,24,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0050164",2007-05-08,"Whatâs Behind the Spread of White Syndrome in Great Barrier Reef Corals?",0,1,0,0,0,0,0,0,0,0,0,0,0,3318,738,46,4102,1033,102,1135,19,0,19,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050165",2007-06-12,"Correction: Structural and Chemical Profiling of the Human Cytosolic Sulfotransferases",0,0,0,0,0,0,0,0,0,0,0,0,0,628,100,31,759,47,12,59,0,0,0,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050166",2007-05-08,"Learning to Pay Attention",0,1,0,0,0,0,0,0,0,0,0,0,0,8059,1551,89,9699,649,70,719,23,0,23,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050167",2007-07-03,"Comparison of <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">C. elegans</named-content> and <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">C. briggsae</named-content> Genome Sequences Reveals Extensive Conservation of Chromosome Organization and Synteny",0,9,22,31,42,0,0,0,0,0,0,0,0,5772,1252,59,7083,432,153,585,41,0,41,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0050168",2007-06-12,"What's Killing American Honey Bees?",0,4,54,63,25,1,1,0,3,18,3,5,0,36062,5281,57,41400,4051,791,4842,14,0,14,1,0,0,0,"Unsolved Mystery"
"10.1371/journal.pbio.0050169",2007-06-12,"Bridging the Blood-Brain Barrier: New Methods Improve the Odds of Getting Drugs to the Brain Cells That Need Them",0,0,2,1,1,0,0,0,1,0,0,6,0,9151,1311,31,10493,1603,441,2044,18,0,18,1,0,0,0,"Feature"
"10.1371/journal.pbio.0050170",2007-06-19,"The Spindle Pole Bodies Facilitate Nuclear Envelope Division during Closed Mitosis in Fission Yeast",0,1,5,8,5,0,0,0,0,0,0,0,0,3385,714,68,4167,639,239,878,15,0,15,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0050171",2007-06-19,"A New Approach for Using Genome Scans to Detect Recent Positive Selection in the Human Genome",0,14,73,52,67,0,0,0,2,0,0,0,0,7332,2557,58,9947,567,550,1117,70,0,70,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050172",2007-06-19,"PINK1 Protects against Oxidative Stress by Phosphorylating Mitochondrial Chaperone TRAP1",0,2,159,115,94,0,0,0,0,0,0,0,0,8642,3437,123,12202,1849,1255,3104,62,0,62,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050173",2007-06-12,"Auditory Cortical Detection and Discrimination Correlates with Communicative Significance",0,5,16,5,14,0,0,0,0,0,0,0,0,2687,1002,53,3742,375,182,557,53,0,53,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050174",2007-06-19,"Epigenetic Natural Variation in <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Arabidopsis thaliana</named-content>",0,9,101,105,65,0,0,0,1,0,0,0,0,9589,3761,77,13427,1017,913,1930,171,0,171,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050175",2007-07-17,"Correction: Modification of a Hydrophobic Layer by a Point Mutation in Syntaxin 1A Regulates the Rate of Synaptic Vesicle Fusion",0,0,0,0,0,0,0,0,0,0,0,0,0,469,49,31,549,32,14,46,0,0,0,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050176",2007-07-17,"Spurious or Island Effect? A Response to J. A. PÃ©rez-Claros and J. C. Aledo's Comment on âMorphological Evolution Is Accelerated among Island Mammalsâ",0,0,3,0,0,0,0,0,0,0,0,0,0,903,153,28,1084,126,57,183,0,0,0,0,0,0,0,"Correspondence"
"10.1371/journal.pbio.0050177",2007-06-26,"Development of the Human Infant Intestinal Microbiota",0,11,361,242,192,0,0,0,2,30,0,1,0,28152,9003,173,37328,4195,2740,6935,291,0,291,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0050178",2007-07-03,"Topological Reorganization of Odor Representations in the Olfactory Bulb",0,7,27,24,15,0,0,0,0,0,0,0,0,3902,1540,73,5515,534,289,823,59,0,59,1,0,0,1,"Research Article"
"10.1371/journal.pbio.0050179",2007-07-03,"Rb-Mediated Neuronal Differentiation through Cell-CycleâIndependent Regulation of E2f3a",0,0,19,18,24,0,0,0,0,0,0,0,0,3642,1071,63,4776,918,362,1280,16,0,16,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050180",2007-07-17,"Comment on âMorphological Evolution Is Accelerated among Island Mammalsâ",0,1,5,0,2,0,0,0,0,0,0,0,0,1679,285,37,2001,123,44,167,3,0,3,0,0,0,0,"Correspondence"
"10.1371/journal.pbio.0050181",2007-07-17,"Stoichiometry and the New Biology: The Future Is Now",0,6,20,12,6,0,0,0,0,0,0,0,0,7887,2297,70,10254,526,152,678,4,0,4,0,0,0,0,"Essay"
"10.1371/journal.pbio.0050182",2007-07-17,"Correction: High Incidence of Non-Random Template Strand Segregation and Asymmetric Fate Determination In Dividing Stem Cells and their Progeny",0,0,0,0,0,0,0,0,0,0,0,0,0,638,102,42,782,41,14,55,74,0,74,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050183",2007-07-10,"Imaging Poliovirus Entry in Live Cells",0,3,52,14,50,0,0,0,0,0,0,2,0,12521,3859,121,16501,1513,780,2293,77,0,77,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050184",2007-06-26,"Spontaneous Altruism by Chimpanzees and Young Children",0,6,66,40,35,2,0,0,4,12,3,1,0,29155,5113,158,34426,799,489,1288,167,0,167,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050185",2007-07-10,"A Dendrite-Autonomous Mechanism for Direction Selectivity in Retinal Starburst Amacrine Cells",0,3,24,17,25,0,0,0,0,0,0,0,0,3442,1057,48,4547,570,197,767,54,0,54,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050186",2007-06-12,"All Together Now: Pancreatic ? Cells Donât Rely on a Few to Renew",0,0,0,0,0,0,0,0,0,0,0,0,0,1682,456,40,2178,112,22,134,2,0,2,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050187",2007-08-14,"Are Autumn Foliage Colors Red Signals to Aphids?",0,1,14,11,6,0,0,0,0,0,0,0,0,6810,1571,78,8459,614,189,803,49,0,49,0,0,0,0,"Unsolved Mystery"
"10.1371/journal.pbio.0050188",2007-07-17,"Correction: Retinal Ganglion Cells Can Rapidly Change Polarity from Off to On",0,0,0,0,0,0,0,0,0,0,0,0,0,644,68,33,745,41,11,52,0,0,0,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050189",2007-07-10,"The Functional Microarchitecture of the Mouse Barrel Cortex",0,5,41,36,40,0,0,0,0,0,0,0,0,8093,2977,94,11164,782,405,1187,155,0,155,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050190",2007-07-17,"With a Little Help from a Friend",0,0,4,4,3,1,0,0,0,0,0,0,0,5471,1278,64,6813,360,85,445,67,0,67,2,0,0,0,"Primer"
"10.1371/journal.pbio.0050191",2007-06-26,"Microbes Colonize a Babyâs Gut with Distinction",0,0,2,1,0,0,0,0,0,0,0,0,0,4726,1289,74,6089,361,59,420,12,0,12,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050192",2007-07-10,"<italic>Myc</italic> Dynamically and Preferentially Relocates to a Transcription Factory Occupied by <italic>Igh</italic>",0,7,108,66,75,1,0,0,0,0,0,0,0,5553,2266,60,7879,926,527,1453,52,0,52,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050193",2007-06-26,"The Toxic Origins of Disease",0,1,2,1,1,0,0,0,1,8,0,1,0,25847,3754,161,29762,481,307,788,19,0,19,2,0,0,0,"Feature"
"10.1371/journal.pbio.0050194",2007-07-17,"New Taxonomy and the Origin of Species",0,7,11,14,1,0,0,0,1,0,0,0,0,8304,2435,82,10821,772,139,911,149,0,149,3,0,0,0,"Editorial"
"10.1371/journal.pbio.0050195",2007-07-17,"Correction: Unmasking Activation of the Zygotic Genome Using Chromosomal Deletions in the <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Drosophila</named-content> Embryo",0,2,0,0,0,0,0,0,0,0,0,0,0,745,74,35,854,38,14,52,0,0,0,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050196",2007-07-03,"Generalized Reciprocity in Rats",0,4,33,10,15,2,0,0,7,32,0,0,0,11001,2188,80,13269,380,119,499,5,0,5,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050197",2007-07-17,"Flight Speeds among Bird Species: Allometric and Phylogenetic Effects",0,0,25,40,10,0,0,0,2,0,0,0,0,11766,2477,93,14336,979,305,1284,80,0,80,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050198",2007-07-17,"Open Syntaxin Docks Synaptic Vesicles",0,0,36,18,34,0,0,0,0,0,0,0,0,3447,1262,61,4770,795,342,1137,36,0,36,0,0,0,3,"Research Article"
"10.1371/journal.pbio.0050199",2007-06-19,"Human Gut Hosts a Dynamically Evolving Microbial Ecosystem",0,0,1,2,0,0,0,0,0,0,0,0,0,4563,1118,67,5748,935,135,1070,12,0,12,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050200",2007-07-17,"Babies, Bottles, and Bisphenol A: The Story of a Scientist-Mother",0,3,2,1,0,0,0,0,0,0,0,1,0,10498,1591,88,12177,2191,449,2640,26,0,26,0,0,0,0,"Essay"
"10.1371/journal.pbio.0050201",2007-07-24,"Aging Hematopoietic Stem Cells Decline in Function and Exhibit Epigenetic Dysregulation",0,5,132,174,70,0,0,0,0,0,0,0,0,14014,4111,97,18222,1564,1336,2900,69,0,69,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050202",2007-07-03,"Structural Basis of PP2A Inhibition by Small t Antigen",0,1,25,41,21,0,0,0,0,0,0,0,0,3240,1015,50,4305,744,360,1104,16,0,16,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050203",2007-07-24,"Targeted Inhibition of miRNA Maturation with Morpholinos Reveals a Role for miR-375 in Pancreatic Islet Development",0,3,83,97,56,0,0,0,0,0,0,3,0,10833,4177,86,15096,2143,1654,3797,64,0,64,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050204",2007-07-24,"Did Pterosaurs Feed by Skimming? Physical Modelling and Anatomical Evaluation of an Unusual Feeding Method",0,1,4,7,2,0,0,0,2,0,1,13,0,6082,1581,54,7717,405,104,509,32,0,32,1,0,0,0,"Research Article"
"10.1371/journal.pbio.0050205",2007-07-10,"Revealing the Poliovirusâs Path to Infection",0,0,0,0,0,0,0,0,0,0,0,0,0,2478,542,46,3066,709,25,734,4,0,4,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050206",2007-07-17,"Mitochondrial Cell Death Control in Familial Parkinson Disease",0,1,2,4,3,0,0,0,0,0,0,0,0,3287,1080,47,4414,424,209,633,13,0,13,0,0,0,0,"Primer"
"10.1371/journal.pbio.0050207",2007-07-24,"Proboscidean Mitogenomics: Chronology and Mode of Elephant Evolution Using Mastodon as Outgroup",0,5,35,40,25,0,0,0,4,0,0,5,0,13918,2681,74,16673,992,378,1370,67,0,67,1,0,0,0,"Research Article"
"10.1371/journal.pbio.0050208",2007-07-24,"Monotonic Coding of Numerosity in Macaque Lateral Intraparietal Area",0,5,39,31,21,0,0,0,1,0,0,0,0,3939,1117,50,5106,253,114,367,70,0,70,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050209",2007-08-07,"Structure of the Chloroplast Ribosome: Novel Domains for Translation Regulation",0,2,12,13,9,0,0,0,0,0,0,1,0,5532,1204,63,6799,1302,512,1814,22,0,22,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050210",2007-08-07,"Precise Positioning of Myosin VI on Endocytic Vesicles In Vivo",0,0,25,16,9,0,0,0,0,0,0,0,0,2831,872,43,3746,377,208,585,29,0,29,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050211",2007-07-31,"Nitroimidazole Action in <italic>Entamoeba histolytica:</italic> A Central Role for Thioredoxin Reductase",0,0,26,18,7,0,0,0,0,0,0,0,0,4443,826,48,5317,1178,588,1766,10,0,10,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050212",2007-08-14,"The p75 Neurotrophin Receptor Is a Central Regulator of Glioma Invasion",0,1,21,17,16,0,0,0,0,0,0,0,0,5799,1634,58,7491,1256,543,1799,18,0,18,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050213",2007-08-14,"Correction: Unmasking Activation of the Zygotic Genome Using Chromosomal Deletions in the <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Drosophila</named-content> Embryo",0,0,0,0,0,0,0,0,0,0,0,0,0,798,88,36,922,40,20,60,0,0,0,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050214",2007-08-07,"Spatial Learning Depends on Both the Addition and Removal of New Hippocampal Neurons",0,4,87,92,50,0,2,0,1,0,0,0,0,7254,2655,102,10011,1225,836,2061,83,0,83,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050215",2007-07-24,"Mechanisms of Aging in Bone Marrow Stem Cells",0,1,0,0,0,0,0,0,0,0,1,0,0,3928,1103,47,5078,202,68,270,8,0,8,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050216",2007-08-14,"No Forest Left Behind",0,2,10,12,1,0,0,0,0,0,0,0,0,6806,1726,87,8619,346,186,532,79,0,79,0,0,0,0,"Correspondence"
"10.1371/journal.pbio.0050217",2007-07-24,"A New View of Pterosaur Feeding Habits",0,0,0,1,1,0,0,0,2,0,0,1,0,3131,711,45,3887,300,65,365,11,0,11,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050218",2007-07-31,"Tetrameric Structure of Centromeric Nucleosomes in Interphase <italic>Drosophila</italic> Cells",0,0,92,56,61,0,0,0,0,0,0,0,0,5919,1766,63,7748,671,366,1037,47,0,47,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050219",2007-08-14,"Adaptive Variation in Beach Mice Produced by Two Interacting Pigmentation Genes",0,3,86,70,41,0,0,0,3,0,1,0,0,8701,2401,87,11189,847,348,1195,133,0,133,0,0,0,5,"Research Article"
"10.1371/journal.pbio.0050220",2007-08-14,"Three-Dimensional Analysis of a Viral RNA Replication Complex Reveals a Virus-Induced Mini-Organelle",0,2,38,74,72,0,0,0,0,0,0,0,0,10359,2254,79,12692,796,462,1258,43,0,43,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050221",2007-08-14,"An Actin-Based Wave Generator Organizes Cell Motility",0,4,61,58,54,0,0,0,0,0,0,0,0,8991,2943,129,12063,613,595,1208,81,0,81,0,0,0,4,"Research Article"
"10.1371/journal.pbio.0050222",2007-08-07,"The Circadian Clock Regulates Auxin Signaling and Responses in <italic>Arabidopsis</italic>",0,0,58,46,52,0,0,0,1,0,0,0,0,9354,2842,102,12298,1141,696,1837,87,0,87,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050223",2007-08-21,"Conserving Biodiversity Efficiently: What to Do, Where, and When",0,6,95,35,19,0,1,0,1,0,0,0,0,13017,4515,101,17633,899,353,1252,153,0,153,1,0,0,3,"Research Article"
"10.1371/journal.pbio.0050224",2007-08-28,"The Molecular Anatomy of Spontaneous Germline Mutations in Human Testes",0,6,13,6,10,0,0,0,2,0,0,0,0,6741,1133,37,7911,580,310,890,17,0,17,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050225",2007-08-21,"Recombination Speeds Adaptation by Reducing Competition between Beneficial Mutations in Populations of <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Escherichia coli</named-content>",0,4,31,30,28,0,0,0,1,0,0,0,0,5778,1820,82,7680,300,118,418,83,0,83,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050226",2007-07-24,"Neurons for Numerosity: As Quantities Increase, So Does the Neuronal Response",0,2,0,0,0,0,0,0,1,0,0,0,0,2259,585,44,2888,371,50,421,11,0,11,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050227",2007-08-07,"Time to Grow: Circadian Clock Controls Plant Hormone Signaling and Response",0,0,0,0,0,0,0,0,1,0,0,0,0,3131,712,61,3904,342,68,410,6,0,6,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050228",2007-08-21,"The Scent of the Waggle Dance",0,2,13,7,7,0,0,0,2,4,0,3,0,7389,1832,54,9275,912,250,1162,48,0,48,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050229",2007-08-21,"Quantitative Characteristics of Gene Regulation by Small RNA",0,15,86,75,49,0,0,0,0,0,0,0,0,10805,3806,106,14717,998,506,1504,128,0,128,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050230",2007-08-28,"Insights into the Genome of Large Sulfur Bacteria Revealed by Analysis of Single Filaments",0,3,39,26,24,0,0,0,1,0,0,0,0,6608,1554,55,8217,1217,562,1779,64,0,64,0,0,0,3,"Research Article"
"10.1371/journal.pbio.0050231",2007-08-28,"Enlightening Energy Parasitism by Analysis of an ATP/ADP Transporter from Chlamydiae",0,0,11,19,12,0,0,0,1,0,0,0,0,3565,638,42,4245,605,199,804,12,0,12,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050232",2007-08-28,"ISWI Regulates Higher-Order Chromatin Structure and Histone H1 Assembly In Vivo",0,0,43,37,45,0,0,0,0,0,0,0,0,5889,1746,59,7694,1191,424,1615,41,0,41,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0050233",2007-08-28,"Emergence of Large-Scale Cell Morphology and Movement from Local Actin Filament Growth Dynamics",0,3,48,40,44,0,0,0,1,0,0,0,0,6104,1846,69,8019,604,384,988,64,0,64,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050234",2007-09-04,"Deletion of Ultraconserved Elements Yields Viable Mice",0,19,57,28,56,0,0,0,5,0,1,1,0,13116,7285,98,20499,960,414,1374,95,0,95,2,0,0,5,"Research Article"
"10.1371/journal.pbio.0050235",2007-09-04,"Cryptic Population Dynamics: Rapid Evolution Masks Trophic Interactions",0,2,43,38,15,0,0,0,1,0,0,0,0,8475,2410,75,10960,406,139,545,129,0,129,0,0,0,2,"Research Article"
"10.1371/journal.pbio.0050236",2007-09-04,"Autoimmune Response as a Mechanism for a Dobzhansky-Muller-Type Incompatibility Syndrome in Plants",0,5,75,90,62,0,0,0,2,0,0,3,0,8584,3050,87,11721,669,389,1058,135,0,135,1,1,0,5,"Research Article"
"10.1371/journal.pbio.0050237",2007-09-11,"High-Throughput In Vivo Analysis of Gene Expression in <named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Caenorhabditis elegans</named-content>",0,7,72,84,84,0,0,0,0,0,0,0,0,8491,2278,79,10848,1829,905,2734,75,0,75,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050238",2007-09-04,"Down-Regulation of NF-?B Target Genes by the AP-1 and STAT Complex during the Innate Immune Response in <italic>Drosophila</italic>",0,1,23,2,21,0,0,0,0,0,0,0,0,4772,1418,63,6253,635,428,1063,24,0,24,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050239",2007-09-04,"Heritable Stochastic Switching Revealed by Single-Cell Genealogy",0,15,21,13,27,0,0,0,0,0,0,0,0,5212,1676,67,6955,234,229,463,74,0,74,0,0,0,1,"Research Article"
"10.1371/journal.pbio.0050240",2007-09-18,"Correction: All Ã Cells Contribute Equally to Islet Growth and Maintenance",0,0,0,0,0,0,0,0,0,0,0,0,0,956,123,40,1119,32,9,41,0,0,0,0,0,0,0,"Correction"
"10.1371/journal.pbio.0050241",2007-09-04,"Ten_m3 Regulates Eye-Specific Patterning in the Mammalian Visual Pathway and Is Required for Binocular Vision",0,0,15,11,16,0,0,0,0,0,0,0,0,3326,807,62,4195,398,266,664,26,0,26,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050242",2007-09-11,"Variants in a Novel Epidermal Collagen Gene <italic>(COL29A1)</italic> Are Associated with Atopic Dermatitis",0,0,47,32,17,0,0,0,0,0,0,3,0,3802,860,49,4711,1217,517,1734,16,0,16,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050243",2007-09-11,"High-Resolution Genome-Wide Dissection of the Two Rules of Speciation in <italic>Drosophila</italic>",0,1,33,27,27,0,0,0,0,0,0,0,0,4245,1245,57,5547,352,162,514,50,0,50,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050244",2007-08-28,"<named-content xmlns:xlink=""http://www.w3.org/1999/xlink"" content-type=""genus-species"" xlink:type=""simple"">Salmonella enterica</named-content> Serovar Typhimurium Exploits Inflammation to Compete with the Intestinal Microbiota",0,4,124,201,115,0,0,0,1,0,0,0,0,12620,3286,99,16005,1965,1109,3074,113,0,113,1,0,0,0,"Research Article"
"10.1371/journal.pbio.0050245",2007-09-18,"Bacterial Solutions to the Problem of Sex",0,3,0,0,0,0,0,0,2,0,0,0,0,4512,979,75,5566,248,44,292,22,0,22,0,0,0,0,"Primer"
"10.1371/journal.pbio.0050246",2007-09-18,"Chromatin Structure Regulates Gene Conversion",0,3,13,10,10,0,0,0,0,0,0,0,0,5957,1802,54,7813,518,232,750,26,0,26,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050247",2007-09-18,"How and Why Does a Fly Turn Its Immune System Off?",0,1,5,9,5,0,0,0,0,0,0,0,0,3504,1011,66,4581,359,145,504,29,0,29,0,0,0,0,"Primer"
"10.1371/journal.pbio.0050248",2007-09-11,"BDCA2/Fc?RI? Complex Signals through a Novel BCR-Like Pathway in Human Plasmacytoid Dendritic Cells",0,0,44,29,23,0,0,0,0,0,0,0,0,3832,1143,50,5025,1167,423,1590,15,0,15,0,0,0,0,"Research Article"
"10.1371/journal.pbio.0050249",2007-08-21,"A New View of the Waggle Dance: Making Scents to Recruit Fellow Foragers",0,0,0,0,0,0,0,0,0,0,0,0,0,3121,683,62,3866,1525,42,1567,7,0,7,0,0,0,0,"Synopsis"
"10.1371/journal.pbio.0050250",2007-09-18,"Coloration and the Genetics of Adaptation",0,1,3,4,2,0,0,0,0,0,0,0,0,4439,1085,63,5587,737,114,851,34,0,34,0,0,0,0,"Primer"
